x,y,stress_mag
3.114559513792027090e+01,4.309299377703248446e+00,4.720920964086238597e-02
3.130928280303004385e+01,4.317150633021294759e+00,3.957274364874775047e-02
3.147297782863069671e+01,4.324846787594832875e+00,3.576854905303507304e-02
3.163668007382840486e+01,4.332387816595201890e+00,3.499779783264210520e-02
3.180038939227716455e+01,4.339773695485273031e+00,3.604627607068042888e-02
3.196410563784086634e+01,4.347004400292751036e+00,3.805208534598105569e-02
3.212782866833926931e+01,4.354079907769326852e+00,4.032128239129216529e-02
3.229155833317695112e+01,4.361000194854921297e+00,4.263522200970402964e-02
3.245529448148801777e+01,4.367765239050327430e+00,4.470131407165824772e-02
3.261903697108155598e+01,4.374375018775373825e+00,4.661725889724074173e-02
3.278278565663068633e+01,4.380829512867822295e+00,4.831403789726526621e-02
3.294654039013904168e+01,4.387128700616010235e+00,4.982384830138286008e-02
3.311030102706077116e+01,4.393272561998257331e+00,5.112890043116738448e-02
3.327406741836513504e+01,4.399261077380097085e+00,5.231854624261047387e-02
3.343783941360262446e+01,4.405094227643354898e+00,5.341463964556469185e-02
3.360161686940602266e+01,4.410771994483588365e+00,5.439951928176968432e-02
3.376539964076977896e+01,4.416294360086575388e+00,5.525742740770609590e-02
3.392918757865692925e+01,4.421661307058838197e+00,5.606090112966619077e-02
3.409298053694055142e+01,4.426872818664375764e+00,5.679570741735665701e-02
3.425677836749248684e+01,4.431928878661600457e+00,5.746205864176778810e-02
3.442058092029179051e+01,4.436829471316051432e+00,5.804933722617505731e-02
3.458438805090532497e+01,4.441574581622547591e+00,5.861791936763157546e-02
3.474819961416227443e+01,4.446164195104438832e+00,5.916097947414913211e-02
3.491201546059454586e+01,4.450598297722469177e+00,5.967688491140231422e-02
3.507583544307661327e+01,4.454876876065465119e+00,6.015986478873509152e-02
3.523965941392361145e+01,4.458999917267564506e+00,6.064593441679733132e-02
3.540348722356576872e+01,4.462967408979413797e+00,6.103434670414073504e-02
3.556731872660475346e+01,4.466779339515172254e+00,6.140225554959674592e-02
3.573115377738996301e+01,4.470435697736079739e+00,6.169892318604680570e-02
3.589499222646024634e+01,4.473936472977322332e+00,6.201118938155330412e-02
3.605883392610974170e+01,4.477281655177135278e+00,6.224460545002931389e-02
3.622267872880242834e+01,4.480471234838359962e+00,6.247529288518382379e-02
3.638652648545232182e+01,4.483505202996611594e+00,6.273916283879736600e-02
3.655037704978725799e+01,4.486383551302231432e+00,6.304154029588522612e-02
3.671423027549514728e+01,4.489106271960854322e+00,6.335914930816230473e-02
3.687808601342761960e+01,4.491673357691121637e+00,6.368891022659983747e-02
3.704194411559060995e+01,4.494084801794982376e+00,6.405365045465306884e-02
3.720580443442912610e+01,4.496340598142698930e+00,6.444657586800561777e-02
3.736966682138301366e+01,4.498440741152941236e+00,6.479392542842771219e-02
3.753353112938865621e+01,4.500385225826049052e+00,6.514889583781734161e-02
3.769739721138433453e+01,4.502174047721310579e+00,6.543054474987342051e-02
3.786126491874719591e+01,4.503807202942114785e+00,6.571700790923082347e-02
3.802513410339933131e+01,4.505284688161342643e+00,6.590492693467608909e-02
3.818900461768706123e+01,4.506606500617853506e+00,6.609959056875926164e-02
3.835287631362723459e+01,4.507772638109460495e+00,6.618103604533195905e-02
3.851674904343831685e+01,4.508783098997490413e+00,6.626480992287467342e-02
3.868062265927503063e+01,4.509637882204567738e+00,6.624374275184077843e-02
3.884449701319876880e+01,4.510336987214785154e+00,6.623890776494974209e-02
3.900837195720335870e+01,4.510880414074207145e+00,6.614465734166673216e-02
3.917224734350575233e+01,4.511268163391714658e+00,6.607883886245301264e-02
3.933612302475980727e+01,4.511500236338136460e+00,6.596779574703641458e-02
3.949999885253098597e+01,4.511576634644165473e+00,6.588264958979873909e-02
3.966387467817130386e+01,4.511497360604661999e+00,6.581489170604461203e-02
3.982775035457049029e+01,4.511262417076317810e+00,6.579124240248558630e-02
3.999162573393952158e+01,4.510871807476640960e+00,6.580278358948141171e-02
4.015550066834544651e+01,4.510325535785141504e+00,6.584373806360982462e-02
