x,y,stress_mag
1.098022914303097863e+01,5.540354985652395037e+00,8.254000887745177595e-02
1.114504281789243301e+01,5.537013617829209977e+00,8.216369526741881812e-02
1.130985101824879457e+01,5.533412311727849087e+00,8.178268213152753430e-02
1.147582227687481726e+01,5.529526269541030992e+00,8.109392367100924648e-02
1.164178733019650558e+01,5.525383656708215518e+00,8.043089362488826943e-02
1.181987786753654035e+01,5.520656853338563153e+00,7.964410163081592220e-02
1.199796055703981068e+01,5.515643065476041329e+00,7.883631757697810716e-02
1.216496395479672721e+01,5.510684124698494557e+00,7.798245485715411818e-02
1.233195990021232191e+01,5.505480249402067372e+00,7.721164019946104295e-02
1.249671991814152960e+01,5.500109290152630059e+00,7.671616018745121279e-02
1.266147225356984052e+01,5.494507602936315571e+00,7.636045990551174056e-02
1.282621685363163877e+01,5.488682425415164268e+00,7.636276945372295899e-02
1.299095369559361401e+01,5.482641801949416305e+00,7.653204007103597828e-02
1.315568279075906410e+01,5.476393773447249202e+00,7.686978531240780399e-02
1.332040420403668612e+01,5.469946376368327812e+00,7.721877312733251009e-02
1.348511803010170773e+01,5.463307643398562341e+00,7.741516435352457925e-02
1.364982436665951937e+01,5.456485604441545512e+00,7.757138220548683016e-02
1.381452333833032853e+01,5.449488285621998607e+00,7.743364690422774310e-02
1.397921511952820239e+01,5.442323708193348430e+00,7.726011069560750899e-02
1.414600153751076661e+01,5.434905430148290861e+00,7.692402848347491828e-02
1.431278098964043721e+01,5.427332145839903532e+00,7.657906120548750584e-02
1.449083167696071328e+01,5.419085015965333874e+00,7.605269161491498564e-02
1.466887502002888866e+01,5.410680811017916092e+00,7.549803655796449853e-02
1.483482926867945828e+01,5.402714407822212017e+00,7.507407180029540550e-02
1.500077773825522698e+01,5.394628504417196879e+00,7.467613263599837126e-02
1.516542455736017558e+01,5.386495726774076509e+00,7.467693266304145649e-02
1.533006632739035879e+01,5.378261359131430552e+00,7.484508519247183578e-02
1.549470338984773932e+01,5.369933390694946240e+00,7.561900040012378699e-02
1.565933609963068740e+01,5.361519807831612638e+00,7.647921614295737081e-02
1.582396482410360861e+01,5.353028594253874672e+00,7.769934942094279540e-02
1.598858994171001058e+01,5.344467731239622488e+00,7.892939039004327750e-02
1.615321184104516306e+01,5.335845197839972798e+00,8.002381131246506796e-02
1.631783091947904651e+01,5.327168971120549656e+00,8.101114375764272013e-02
1.648244758222058337e+01,5.318447026388823495e+00,8.166573482494007830e-02
1.664706224096056175e+01,5.309687337451414635e+00,8.222352126976445463e-02
1.681493157305521535e+01,5.300723763067503036e+00,8.236272486269191617e-02
1.698279970193795307e+01,5.291737681560253925e+00,8.246996420191540778e-02
1.716034133517812776e+01,5.282218612800810398e+00,8.212941253857716783e-02
1.733788266164671299e+01,5.272693823618233466e+00,8.171471927179177475e-02
1.750312391099624776e+01,5.263832560461583654e+00,8.095696998815112011e-02
1.766836579100997184e+01,5.254983066408266623e+00,8.017410418223386293e-02
1.783297851186376803e+01,5.246187031472696383e+00,7.908138766612750337e-02
1.799759270785492049e+01,5.237418648564837298e+00,7.786035248106212836e-02
1.816220879737517890e+01,5.228685889947485066e+00,7.654420029744161968e-02
1.832682719375620906e+01,5.219996729064690477e+00,7.532325162586435419e-02
1.849144830397693084e+01,5.211359140803989654e+00,7.449141122752037103e-02
1.865607252767331303e+01,5.202781101736293046e+00,7.372359894523436430e-02
1.882070025581194272e+01,5.194270590365868578e+00,7.361352817081112665e-02
