x,y,stress_mag
2.634515058436087287e+01,4.478354290456358022e+00,1.002120157463093759e-04
2.641746824526943982e+01,4.624999999999996447e+00,1.303532430805745123e-04
2.650830832463594433e+01,4.760951786260897656e+00,1.636541995518918044e-04
2.661611652351679780e+01,4.883883476483179109e+00,1.940824722623918342e-04
2.673904821373907836e+01,4.991691675364038794e+00,2.233575112479453553e-04
2.687499999999998579e+01,5.082531754730544193e+00,2.487909918735524569e-04
2.702164570954361977e+01,5.154849415639104038e+00,2.700619121692702813e-04
2.717647619362183065e+01,5.207407282861331588e+00,2.850269786995643893e-04
2.733684225972491078e+01,5.239306076717259231e+00,2.952653003908558118e-04
2.749999999999998224e+01,5.249999999999997335e+00,2.970611412470744689e-04
2.766315774027504304e+01,5.239306076717261007e+00,3.021331573646198181e-04
2.782352380637813027e+01,5.207407282861334252e+00,2.889899368029577652e-04
2.797835429045634470e+01,5.154849415639108479e+00,2.733708227098457177e-04
2.812499999999998224e+01,5.082531754730549522e+00,2.515649779501595118e-04
2.826095178626088256e+01,4.991691675364045899e+00,2.254296308704259672e-04
2.838388347648316667e+01,4.883883476483185326e+00,1.961209896996457362e-04
2.849169167536403080e+01,4.760951786260902097e+00,1.658260334334531844e-04
2.858253175473053531e+01,4.625000000000000888e+00,1.311604104998952093e-04
2.865484941563909160e+01,4.478354290456362463e+00,9.958657055869012912e-05
2.870740728286132182e+01,4.323523806378150702e+00,7.367774915620303483e-05
2.873930607671725213e+01,4.163157740275063468e+00,5.193769848658148872e-05
2.874999999999998579e+01,3.708333333333331705e+00,1.914244779503428931e-05
2.874999999999998579e+01,3.854166666666664742e+00,2.529743823662322104e-05
2.874999999999998579e+01,3.124999999999998224e+00,6.313410827829062270e-06
2.874999999999998579e+01,2.687499999999998668e+00,2.815164382519485655e-06
2.874999999999998579e+01,2.541666666666665630e+00,2.170057346050361878e-06
2.874999999999998579e+01,3.270833333333331705e+00,8.316722757592059722e-06
2.874999999999998934e+01,3.416666666666665186e+00,1.097134572912128968e-05
2.874999999999998934e+01,2.979166666666665186e+00,4.803406780400077447e-06
2.874999999999998934e+01,2.833333333333331705e+00,3.668529854810373138e-06
2.874999999999998934e+01,3.999999999999997335e+00,3.430045364922991647e-05
2.874999999999998934e+01,2.395833333333331705e+00,1.680268475704701049e-06
2.874999999999998934e+01,2.249999999999998668e+00,1.270375923097339496e-06
2.874999999999998934e+01,3.562499999999998668e+00,1.447250314710557632e-05
2.876069392328272301e+01,2.086842259724932980e+00,8.855886428658385890e-07
2.879259271713864976e+01,1.926476193621845523e+00,6.833433416496545500e-07
2.884515058436088353e+01,1.771645709543634428e+00,5.426995131714847213e-07
2.891746824526944337e+01,1.624999999999996003e+00,4.432941574582776860e-07
2.900830832463594433e+01,1.489048213739095239e+00,3.675588317481392947e-07
2.911611652351680490e+01,1.366116523516812897e+00,3.085138593198338940e-07
2.923904821373908902e+01,1.258308324635954101e+00,2.615222458895075396e-07
2.937499999999998934e+01,1.167468245269450478e+00,2.241966688712010662e-07
2.952164570954362333e+01,1.095150584360890411e+00,1.949423249188930357e-07
2.967647619362183420e+01,1.042592717138663749e+00,1.737398351730682365e-07
2.983684225972492499e+01,1.010693923282736106e+00,1.606270785971319612e-07
2.999999999999998934e+01,9.999999999999991118e-01,1.564807877121612460e-07
3.016315774027505014e+01,1.010693923282736550e+00,1.614793562434555139e-07
3.032352380637813738e+01,1.042592717138664415e+00,1.750814528222689627e-07
3.047835429045634825e+01,1.095150584360891743e+00,1.962922790757177852e-07
3.062499999999999289e+01,1.167468245269452698e+00,2.253693145030557646e-07
3.076095178626089321e+01,1.258308324635956987e+00,2.624951793389421494e-07
3.088388347648316667e+01,1.366116523516816006e+00,3.091977248668547276e-07
3.099169167536402725e+01,1.489048213739099458e+00,3.681434162689828993e-07
3.108253175473053886e+01,1.625000000000000000e+00,4.436594371342078834e-07
3.115484941563909871e+01,1.771645709543637759e+00,5.432475453531137807e-07
3.120740728286131827e+01,1.926476193621848187e+00,6.838628240631015829e-07
3.123930607671724502e+01,2.086842259724933868e+00,8.879471509496624684e-07
3.124999999999998224e+01,3.854166666666664742e+00,2.537472828386680833e-05
3.124999999999998224e+01,3.270833333333331261e+00,8.323906221811287791e-06
3.124999999999998224e+01,2.541666666666664298e+00,2.174239350743688248e-06
3.124999999999998224e+01,3.124999999999997780e+00,6.316568533371968484e-06
3.124999999999998224e+01,2.687499999999997780e+00,2.818442750836933615e-06
3.124999999999998224e+01,3.708333333333330817e+00,1.918528214934364664e-05
3.124999999999998934e+01,3.999999999999996447e+00,3.440103510677105820e-05
3.124999999999998934e+01,3.416666666666665630e+00,1.098466376276492294e-05
3.124999999999998934e+01,2.833333333333332149e+00,3.670402604942929108e-06
3.124999999999998934e+01,2.979166666666665186e+00,4.805396456848376803e-06
3.124999999999998934e+01,2.395833333333332149e+00,1.685060267459558299e-06
3.124999999999998934e+01,2.249999999999998668e+00,1.275557094246114437e-06
3.124999999999998934e+01,3.562499999999998668e+00,1.449891955196095939e-05
3.126069392328272656e+01,4.163157740275061691e+00,5.192472618453845921e-05
3.129259271713864621e+01,4.323523806378147150e+00,7.368188584237280478e-05
3.134515058436087287e+01,4.478354290456358022e+00,9.994884102882835276e-05
3.141746824526943982e+01,4.624999999999996447e+00,1.297982073868995977e-04
3.150830832463594433e+01,4.760951786260897656e+00,1.636775259564066402e-04
3.161611652351679780e+01,4.883883476483179109e+00,1.938143330950095806e-04
3.173904821373907836e+01,4.991691675364038794e+00,2.229101531218014172e-04
3.187499999999998224e+01,5.082531754730544193e+00,2.479391212698544276e-04
3.202164570954361267e+01,5.154849415639104038e+00,2.688488246231597123e-04
3.217647619362181644e+01,5.207407282861330700e+00,2.829788066324915143e-04
3.233684225972490367e+01,5.239306076717259231e+00,2.937319074826113380e-04
3.249999999999997158e+01,5.249999999999997335e+00,2.913906897088913857e-04
3.266315774027503949e+01,5.239306076717261007e+00,2.975238869541476099e-04
3.282352380637812672e+01,5.207407282861334252e+00,2.852349489853287824e-04
3.297835429045633049e+01,5.154849415639108479e+00,2.706929861603594306e-04
3.312499999999997158e+01,5.082531754730549522e+00,2.492898446229835103e-04
3.326095178626087545e+01,4.991691675364045899e+00,2.236101139319967397e-04
3.338388347648315602e+01,4.883883476483185326e+00,1.942106013839503412e-04
3.349169167536401659e+01,4.760951786260902097e+00,1.637584301700409047e-04
3.358253175473052465e+01,4.625000000000000888e+00,1.299321307705206079e-04
3.365484941563908450e+01,4.478354290456362463e+00,1.000868144945725804e-04
3.370740728286131116e+01,4.323523806378150702e+00,7.379170539225509025e-05
3.373930607671724147e+01,4.163157740275063468e+00,5.200376891539914908e-05
3.374999999999997868e+01,2.833333333333331705e+00,3.679079606065362131e-06
3.374999999999997868e+01,2.395833333333331705e+00,1.692075596077706228e-06
3.374999999999997868e+01,2.249999999999998668e+00,1.284497267488574407e-06
3.374999999999997868e+01,3.708333333333331705e+00,1.914792376350692635e-05
3.374999999999997868e+01,2.541666666666665630e+00,2.181623304545868521e-06
3.374999999999997868e+01,2.687499999999998668e+00,2.826594772787466474e-06
3.374999999999997868e+01,3.562499999999998668e+00,1.447828348242212305e-05
3.374999999999997868e+01,3.999999999999997335e+00,3.432211892298805571e-05
3.374999999999997868e+01,2.979166666666665186e+00,4.813329931624483918e-06
3.374999999999997868e+01,3.416666666666665186e+00,1.097832517045458059e-05
3.374999999999997868e+01,3.854166666666664742e+00,2.529457104769299719e-05
3.374999999999997868e+01,3.124999999999998224e+00,6.322221009959312759e-06
3.374999999999997868e+01,3.270833333333331705e+00,8.324695249830219471e-06
3.376069392328271590e+01,2.086842259724932980e+00,8.994239236576035375e-07
3.379259271713864621e+01,1.926476193621845523e+00,6.894044321510982923e-07
3.384515058436087287e+01,1.771645709543634428e+00,5.461469608427930582e-07
3.391746824526943271e+01,1.624999999999996003e+00,4.448674329255763946e-07
3.400830832463593367e+01,1.489048213739095239e+00,3.682415893799867234e-07
3.411611652351679425e+01,1.366116523516812897e+00,3.088217515489483228e-07
3.423904821373908192e+01,1.258308324635954101e+00,2.614964257053985640e-07
3.437499999999997868e+01,1.167468245269450478e+00,2.239139629110315773e-07
3.452164570954361977e+01,1.095150584360890411e+00,1.945920589199269864e-07
3.467647619362182354e+01,1.042592717138663527e+00,1.733703762766481975e-07
3.483684225972491078e+01,1.010693923282735884e+00,1.603888263905934397e-07
3.499999999999997868e+01,9.999999999999991118e-01,1.564278586091910627e-07
3.516315774027504659e+01,1.010693923282736550e+00,1.615778638682506183e-07
3.532352380637812672e+01,1.042592717138664193e+00,1.752648116483273598e-07
3.547835429045633759e+01,1.095150584360891743e+00,1.965752629316107975e-07
3.562499999999997868e+01,1.167468245269452698e+00,2.256978041208741336e-07
3.576095178626088256e+01,1.258308324635956987e+00,2.628868140648271674e-07
3.588388347648315602e+01,1.366116523516816006e+00,3.096754503803085452e-07
3.599169167536401659e+01,1.489048213739099458e+00,3.687291896543266154e-07
3.608253175473052465e+01,1.625000000000000000e+00,4.444320625297844650e-07
3.615484941563908450e+01,1.771645709543637759e+00,5.440512657568104264e-07
3.620740728286130405e+01,1.926476193621848187e+00,6.846643209597980647e-07
3.623930607671723436e+01,2.086842259724933868e+00,8.888686834846763602e-07
3.624999999999997158e+01,3.854166666666664742e+00,2.524718419208265487e-05
3.624999999999997158e+01,3.270833333333331261e+00,8.336997787619347620e-06
3.624999999999997158e+01,3.124999999999997780e+00,6.328807833861433578e-06
3.624999999999997158e+01,2.687499999999997780e+00,2.823872182835590241e-06
3.624999999999997158e+01,2.541666666666664298e+00,2.177249177994860602e-06
3.624999999999997158e+01,3.708333333333330817e+00,1.923624410753145702e-05
3.624999999999997868e+01,3.562499999999998668e+00,1.450924686273084870e-05
3.624999999999997868e+01,3.416666666666665630e+00,1.099980044583816275e-05
3.624999999999997868e+01,2.979166666666665186e+00,4.815876538121673044e-06
3.624999999999997868e+01,2.833333333333332149e+00,3.678741328484995844e-06
3.624999999999997868e+01,3.999999999999996447e+00,3.506196839762276777e-05
3.624999999999997868e+01,2.395833333333332149e+00,1.685783641214238850e-06
3.624999999999997868e+01,2.249999999999998668e+00,1.275608293945973834e-06
3.626069392328271590e+01,4.163157740275061691e+00,5.282382798394935305e-05
3.629259271713863910e+01,4.323523806378147150e+00,7.487035411288461091e-05
3.634515058436086576e+01,4.478354290456358022e+00,1.010918890268634501e-04
3.641746824526943271e+01,4.624999999999996447e+00,1.308380588144813714e-04
3.650830832463593367e+01,4.760951786260897656e+00,1.624358885012453955e-04
3.661611652351678714e+01,4.883883476483179109e+00,1.936381487133147662e-04
3.673904821373906771e+01,4.991691675364038794e+00,2.230061639203540012e-04
3.687499999999997868e+01,5.082531754730544193e+00,2.483985665553004388e-04
3.702164570954361267e+01,5.154849415639104038e+00,2.697604555255886231e-04
3.717647619362181644e+01,5.207407282861330700e+00,2.843663761720390286e-04
3.733684225972490367e+01,5.239306076717259231e+00,2.953922998921131027e-04
3.749999999999997158e+01,5.249999999999997335e+00,2.943938901771040654e-04
3.766315774027503949e+01,5.239306076717261007e+00,2.985275677692939651e-04
3.782352380637812672e+01,5.207407282861334252e+00,2.857658983188850438e-04
3.797835429045633049e+01,5.154849415639108479e+00,2.704472934348688454e-04
3.812499999999997158e+01,5.082531754730549522e+00,2.485908292087139846e-04
3.826095178626087545e+01,4.991691675364045899e+00,2.228398996848294155e-04
3.838388347648315602e+01,4.883883476483185326e+00,1.933729929454107400e-04
3.849169167536401659e+01,4.760951786260902097e+00,1.628491453635826200e-04
3.858253175473052465e+01,4.625000000000000888e+00,1.296207174619611209e-04
3.865484941563908450e+01,4.478354290456362463e+00,1.001609705465362896e-04
3.870740728286131116e+01,4.323523806378150702e+00,7.379021575583624855e-05
3.873930607671724147e+01,4.163157740275063468e+00,5.196839595742473364e-05
3.874999999999997868e+01,3.999999999999997335e+00,3.429694189071190105e-05
3.874999999999997868e+01,2.833333333333331705e+00,3.668969563688147950e-06
3.874999999999997868e+01,2.687499999999998668e+00,2.815304512648156625e-06
3.874999999999997868e+01,2.541666666666665630e+00,2.169960780797473057e-06
3.874999999999997868e+01,3.854166666666664742e+00,2.528488183866626460e-05
3.874999999999997868e+01,3.708333333333331705e+00,1.914284066653099378e-05
3.874999999999997868e+01,2.395833333333331705e+00,1.679982504424851679e-06
3.874999999999997868e+01,2.249999999999998668e+00,1.269959088656652073e-06
3.874999999999997868e+01,3.270833333333331705e+00,8.318174415865985607e-06
3.874999999999997868e+01,2.979166666666665186e+00,4.804215164319279801e-06
3.874999999999997868e+01,3.562499999999998668e+00,1.447292179809331893e-05
3.874999999999997868e+01,3.416666666666665186e+00,1.097305158880458999e-05
3.874999999999997868e+01,3.124999999999998224e+00,6.314615860006488277e-06
3.876069392328271590e+01,2.086842259724932980e+00,8.850642045356086471e-07
3.879259271713864621e+01,1.926476193621845523e+00,6.827840977390080454e-07
3.884515058436087287e+01,1.771645709543634428e+00,5.421376547853669065e-07
3.891746824526943271e+01,1.624999999999996003e+00,4.427379113350008409e-07
3.900830832463593367e+01,1.489048213739095239e+00,3.670165175821630233e-07
3.911611652351679425e+01,1.366116523516812897e+00,3.079934813408334269e-07
3.923904821373908192e+01,1.258308324635954101e+00,2.610347934675900046e-07
3.937499999999997868e+01,1.167468245269450478e+00,2.237578935103067714e-07
3.952164570954361977e+01,1.095150584360890411e+00,1.945716236670254352e-07
3.967647619362183065e+01,1.042592717138663749e+00,1.734638578027409672e-07
3.983684225972491078e+01,1.010693923282735884e+00,1.604727859014832936e-07
3.999999999999997868e+01,9.999999999999991118e-01,1.564679680838252772e-07
4.016315774027504659e+01,1.010693923282736550e+00,1.616103746795379351e-07
4.032352380637813383e+01,1.042592717138664415e+00,1.753380974472720281e-07
4.047835429045633759e+01,1.095150584360891743e+00,1.966462867289901491e-07
4.062499999999997868e+01,1.167468245269452698e+00,2.257951364761845934e-07
4.076095178626088256e+01,1.258308324635956987e+00,2.629729259219090196e-07
4.088388347648315602e+01,1.366116523516816006e+00,3.097108299692006431e-07
4.099169167536401659e+01,1.489048213739099458e+00,3.686817325369829685e-07
4.108253175473052465e+01,1.625000000000000000e+00,4.442103319715957744e-07
4.115484941563908450e+01,1.771645709543637537e+00,5.438105489021937707e-07
4.120740728286131116e+01,1.926476193621848632e+00,6.844276632500839774e-07
4.123930607671723436e+01,2.086842259724933868e+00,8.885593897070741109e-07
4.124999999999997158e+01,2.541666666666664298e+00,2.174846105874705701e-06
4.124999999999997158e+01,2.687499999999997780e+00,2.819002378452997006e-06
4.124999999999997158e+01,3.124999999999997780e+00,6.317071401428325886e-06
4.124999999999997158e+01,3.270833333333331261e+00,8.324317197031705807e-06
4.124999999999997158e+01,3.708333333333330817e+00,1.918470449904589712e-05
4.124999999999997158e+01,3.854166666666664742e+00,2.536489207950417581e-05
4.124999999999997868e+01,2.249999999999998668e+00,1.276267966128694811e-06
4.124999999999997868e+01,2.395833333333332149e+00,1.685718466732801108e-06
4.124999999999997868e+01,3.999999999999996447e+00,3.452122084465328490e-05
4.124999999999997868e+01,3.562499999999998668e+00,1.450020458980269683e-05
4.124999999999997868e+01,2.833333333333332149e+00,3.670952524619221136e-06
4.124999999999997868e+01,2.979166666666665186e+00,4.805835394886312479e-06
4.124999999999997868e+01,3.416666666666665630e+00,1.098508475078892736e-05
4.126069392328271590e+01,4.163157740275061691e+00,5.236148203329169567e-05
4.129259271713863910e+01,4.323523806378147150e+00,7.429092552272659558e-05
4.134515058436086576e+01,4.478354290456358022e+00,1.006013168265313540e-04
4.141746824526943271e+01,4.624999999999996447e+00,1.302800661071091051e-04
4.150830832463593367e+01,4.760951786260897656e+00,1.627925791236171807e-04
4.161611652351678714e+01,4.883883476483179109e+00,1.931620195008603498e-04
4.173904821373906771e+01,4.991691675364038794e+00,2.219964204124139952e-04
4.187499999999997868e+01,5.082531754730544193e+00,2.483703433786177851e-04
4.202164570954361267e+01,5.154849415639104038e+00,2.754593069424407363e-04
4.217647619362181644e+01,5.207407282861330700e+00,2.875116998869057605e-04
4.233684225972490367e+01,5.239306076717259231e+00,2.977085233078424699e-04
4.249999999999997158e+01,5.249999999999997335e+00,2.947695254045168325e-04
4.266315774027503949e+01,5.239306076717261007e+00,2.990317986923987344e-04
4.282352380637812672e+01,5.207407282861334252e+00,2.873803135044269573e-04
4.297835429045633049e+01,5.154849415639108479e+00,2.739006062120542860e-04
4.312499999999997158e+01,5.082531754730549522e+00,2.469092202673909327e-04
4.326095178626087545e+01,4.991691675364045899e+00,2.227621298368706311e-04
4.338388347648314181e+01,4.883883476483184438e+00,1.935258345770366850e-04
4.349169167536400238e+01,4.760951786260901208e+00,1.641977815607754217e-04
4.358253175473052465e+01,4.625000000000000888e+00,1.303745564065156108e-04
4.365484941563908450e+01,4.478354290456362463e+00,9.974611890206167551e-05
4.370740728286131116e+01,4.323523806378150702e+00,7.369498729201058628e-05
4.373930607671724147e+01,4.163157740275063468e+00,5.202341742404006247e-05
4.374999999999997868e+01,2.395833333333331705e+00,1.704731603943696702e-06
4.374999999999997868e+01,2.249999999999998668e+00,1.300103422789835116e-06
4.374999999999997868e+01,3.708333333333331705e+00,1.916649213127806032e-05
4.374999999999997868e+01,3.854166666666664298e+00,2.534752210233417135e-05
4.374999999999997868e+01,2.687499999999998668e+00,2.834304455850321423e-06
4.374999999999997868e+01,2.541666666666665630e+00,2.191276482383196132e-06
4.374999999999997868e+01,3.124999999999998224e+00,6.327983890576947200e-06
4.374999999999997868e+01,3.270833333333331705e+00,8.332195858479737904e-06
4.374999999999997868e+01,3.416666666666665186e+00,1.098768329222612965e-05
4.374999999999997868e+01,3.562499999999998668e+00,1.449459722948129863e-05
4.374999999999997868e+01,2.833333333333331705e+00,3.685258408633062262e-06
4.374999999999997868e+01,2.979166666666665186e+00,4.818881442444180642e-06
4.374999999999997868e+01,3.999999999999996447e+00,3.439988559871168087e-05
4.376069392328271590e+01,2.086842259724932980e+00,9.148605522848829799e-07
4.379259271713864621e+01,1.926476193621845523e+00,7.030114247602219406e-07
4.384515058436087287e+01,1.771645709543634428e+00,5.599396200832419193e-07
4.391746824526943271e+01,1.624999999999996003e+00,4.581755761684701249e-07
4.400830832463593367e+01,1.489048213739095239e+00,3.809295317902801018e-07
4.411611652351679425e+01,1.366116523516812897e+00,3.208838143011336232e-07
4.423904821373908192e+01,1.258308324635954101e+00,2.726493951388285664e-07
4.437499999999997868e+01,1.167468245269450478e+00,2.339034903050903662e-07
4.452164570954361977e+01,1.095150584360890411e+00,2.032653363044968718e-07
4.467647619362181644e+01,1.042592717138663527e+00,1.801456865343105038e-07
4.483684225972490367e+01,1.010693923282735884e+00,1.646838757742380530e-07
4.499999999999997868e+01,9.999999999999991118e-01,1.576075151087036872e-07
4.516315774027504659e+01,1.010693923282736550e+00,1.592640067536253943e-07
4.532352380637811962e+01,1.042592717138664193e+00,1.699210175534641776e-07
4.547835429045633049e+01,1.095150584360891743e+00,1.888281216893309145e-07
4.562499999999997868e+01,1.167468245269452698e+00,2.162298167188888719e-07
4.576095178626088256e+01,1.258308324635956987e+00,2.522430778825044957e-07
4.588388347648314891e+01,1.366116523516816006e+00,2.982395454725872029e-07
4.599169167536400948e+01,1.489048213739099458e+00,3.567513781708719407e-07
4.608253175473052465e+01,1.625000000000000000e+00,4.320689898739303353e-07
4.615484941563908450e+01,1.771645709543637537e+00,5.313732952311871752e-07
4.620740728286131116e+01,1.926476193621848632e+00,6.719547613642867326e-07
4.623930607671722726e+01,2.086842259724933868e+00,8.772328682418264790e-07
4.624999999999996447e+01,3.270833333333331261e+00,8.344319924806764736e-06
4.624999999999996447e+01,2.541666666666664298e+00,2.173535898269439079e-06
4.624999999999996447e+01,3.124999999999997780e+00,6.335360228539961143e-06
4.624999999999996447e+01,3.708333333333330817e+00,1.920009623718910179e-05
4.624999999999996447e+01,2.687499999999997780e+00,2.823583747990674034e-06
4.624999999999996447e+01,3.854166666666664742e+00,2.538714327901800324e-05
4.624999999999997868e+01,3.999999999999996447e+00,3.460830012246209769e-05
4.624999999999997868e+01,2.833333333333332149e+00,3.681592396076836883e-06
4.624999999999997868e+01,2.979166666666665186e+00,4.820985073844979362e-06
4.624999999999997868e+01,2.249999999999998668e+00,1.265239426935553027e-06
4.624999999999997868e+01,3.416666666666665630e+00,1.100462080613913780e-05
4.624999999999997868e+01,2.395833333333332149e+00,1.678191182450627954e-06
4.624999999999997868e+01,3.562499999999998668e+00,1.451725371469256921e-05
4.626069392328271590e+01,4.163157740275061691e+00,5.238891628362246996e-05
4.629259271713863200e+01,4.323523806378147150e+00,7.437281339755228739e-05
4.634515058436085866e+01,4.478354290456358022e+00,1.007306828419075087e-04
4.641746824526943271e+01,4.624999999999996447e+00,1.304557467461686139e-04
4.650830832463593367e+01,4.760951786260897656e+00,1.620341660957089376e-04
4.661611652351678003e+01,4.883883476483179109e+00,1.932551943237648486e-04
4.673904821373906060e+01,4.991691675364038794e+00,2.226724221446426592e-04
4.687499999999997868e+01,5.082531754730544193e+00,2.482069848135386625e-04
4.702164570954361267e+01,5.154849415639104038e+00,2.696229363566831228e-04
4.717647619362180933e+01,5.207407282861330700e+00,2.842838818554951235e-04
4.733684225972489656e+01,5.239306076717259231e+00,2.955165005155000932e-04
4.749999999999997158e+01,5.249999999999997335e+00,2.931572128852770595e-04
4.766315774027503949e+01,5.239306076717261007e+00,2.975706812908941279e-04
4.782352380637812672e+01,5.207407282861334252e+00,2.857177927863305093e-04
4.797835429045633049e+01,5.154849415639108479e+00,2.711085980118385012e-04
4.812499999999997158e+01,5.082531754730549522e+00,2.496818259452578495e-04
4.826095178626086835e+01,4.991691675364045899e+00,2.239184518053389161e-04
4.838388347648314891e+01,4.883883476483185326e+00,1.944775178989017442e-04
4.849169167536400238e+01,4.760951786260901208e+00,1.640096331014206346e-04
4.858253175473052465e+01,4.625000000000000888e+00,1.299020316509604618e-04
4.865484941563907739e+01,4.478354290456362463e+00,9.987297651445764264e-05
4.870740728286130405e+01,4.323523806378150702e+00,7.365747989576208862e-05
4.873930607671724147e+01,4.163157740275063468e+00,5.195827490657765153e-05
4.874999999999997158e+01,2.687499999999998668e+00,2.860859540056136455e-06
4.874999999999997158e+01,3.124999999999998224e+00,6.376764958112474777e-06
4.874999999999997158e+01,3.854166666666664298e+00,2.530739407282648799e-05
4.874999999999997158e+01,2.541666666666665630e+00,2.205637040969644148e-06
4.874999999999997158e+01,3.708333333333331705e+00,1.917686241455736755e-05
4.874999999999997158e+01,3.270833333333331705e+00,8.379489722110881455e-06
4.874999999999997868e+01,2.249999999999998668e+00,1.284127772248141335e-06
4.874999999999997868e+01,2.395833333333331705e+00,1.704724579322429307e-06
4.874999999999997868e+01,3.999999999999996447e+00,3.432423290278479135e-05
4.874999999999997868e+01,3.416666666666665186e+00,1.102837650909882118e-05
4.874999999999997868e+01,2.979166666666665186e+00,4.864017364711401189e-06
4.874999999999997868e+01,2.833333333333331705e+00,3.722807724986944815e-06
4.874999999999997868e+01,3.562499999999998668e+00,1.452065975901031261e-05
4.876069392328270879e+01,2.086842259724932980e+00,8.868616949094613856e-07
4.879259271713863910e+01,1.926476193621845523e+00,6.783318817451279559e-07
4.884515058436087287e+01,1.771645709543634428e+00,5.361819646749343332e-07
4.891746824526943271e+01,1.624999999999996003e+00,4.364966469842307720e-07
4.900830832463592657e+01,1.489048213739095239e+00,3.620517296091275061e-07
4.911611652351678714e+01,1.366116523516812897e+00,3.053713578695425698e-07
4.923904821373908192e+01,1.258308324635954101e+00,2.622881497397386588e-07
4.937499999999997868e+01,1.167468245269450478e+00,2.302444782811720777e-07
4.952164570954361267e+01,1.095150584360890411e+00,2.070369943577778572e-07
4.967647619362182354e+01,1.042592717138663749e+00,1.934975112357913702e-07
4.983684225972490367e+01,1.010693923282735884e+00,1.864642935781630627e-07
4.999999999999997868e+01,9.999999999999991118e-01,1.983821207077523761e-07
