x,y,stress_mag
1.403191922596947983e+01,1.571442942853749747e+00,1.657421170919581995e-04
1.417380230063278468e+01,1.496112205823041386e+00,1.562128650586212537e-04
1.431404940238981283e+01,1.417775445350654362e+00,1.468623245266584124e-04
1.445291535412767736e+01,1.337013875515803640e+00,1.377326805204412701e-04
1.459066731501776637e+01,1.254365253851670303e+00,1.288696537192467737e-04
1.472757965519329737e+01,1.170332165863396279e+00,1.202880659563127560e-04
1.486393068337139844e+01,1.085390758841325409e+00,1.120058497596121725e-04
1.500000066460692771e+01,9.999995824579962500e-01,1.040190791716391828e-04
1.513607064700813432e+01,9.146084079211754814e-01,9.632367213446660652e-05
1.527242168003048661e+01,8.296670076401828631e-01,8.891495399847106399e-05
1.540933402776475702e+01,7.456339311427642169e-01,8.178057810391996588e-05
1.554708599784748735e+01,6.629853242488006337e-01,7.491451505045139327e-05
1.568595196155427196e+01,5.822237745416138921e-01,6.830343688184562780e-05
1.582619907843681162e+01,5.038870417548744207e-01,6.194045002270249980e-05
1.596808217068661229e+01,4.285563383296704387e-01,5.581303245497196028e-05
1.611183610878034500e+01,3.568635010422844811e-01,4.991455073322102786e-05
1.625766507492240009e+01,2.894959291884336983e-01,4.423297892075072745e-05
1.640572820758538697e+01,2.271975750044676057e-01,3.876230891937421802e-05
1.655612156642839849e+01,1.707636114479349210e-01,3.349632558554782678e-05
1.670885723603422335e+01,1.210258653028138676e-01,2.843225929722053744e-05
1.686384180374508901e+01,7.882610696444800058e-02,2.357646248036869118e-05
1.702085829044271037e+01,4.497540601963838369e-02,1.896272921484044730e-05
1.717955726316250420e+01,2.020054400862895255e-02,1.468018480613316185e-05
1.733946327989253788e+01,5.082890869873188736e-03,1.097968499749340240e-05
1.750000072794947670e+01,2.727588959531126739e-09,8.537964890496774388e-06
1.766053816365652196e+01,5.082977587815228591e-03,8.473042506428906832e-06
1.782044416373501505e+01,2.020072027571940404e-02,1.085153034596044945e-05
1.797914310986153197e+01,4.497566848605155654e-02,1.457560757161224503e-05
1.813615956980594035e+01,7.882644530934530824e-02,1.893846851285691882e-05
1.829114410864386642e+01,1.210262696441270769e-01,2.367097431083509086e-05
1.844387974700928012e+01,1.707640732435035391e-01,2.867334369263057036e-05
1.859427307498784288e+01,2.271980864491622010e-01,3.391258207421792329e-05
1.874233617777369787e+01,2.894964825155793009e-01,3.937565134233740762e-05
1.888816511623015160e+01,3.568640893500422684e-01,4.506560714253921609e-05
1.903191902837830085e+01,4.285569556756206877e-01,5.098452491715742106e-05
1.917380209436493743e+01,5.038876821065807476e-01,5.714215485499970278e-05
1.931404918797571213e+01,5.822244320131163553e-01,6.354453913635592073e-05
1.945291513206599276e+01,6.629859927345713722e-01,7.020339875261039054e-05
1.959066708475232232e+01,7.456346062985161893e-01,7.712676448412520780e-05
1.972757941666381853e+01,8.296676866834151731e-01,8.432573929781596235e-05
