x,y,stress_mag
1.222025831291155917e+01,3.008422461062928210e+00,4.010448762542231926e-01
1.237365411618768007e+01,3.071024323056759542e+00,3.875187693934978861e-01
1.252773933657432792e+01,3.131909766189191924e+00,3.760784540018869415e-01
1.268246495000771823e+01,3.191148804521468652e+00,3.657727348622018537e-01
1.283778686173772776e+01,3.248806445190087544e+00,3.566695595566072852e-01
1.299366506496219209e+01,3.304943051993925351e+00,3.485538086149921888e-01
1.315006312582934811e+01,3.359614760022175961e+00,3.413440468236405567e-01
1.330694788246295523e+01,3.412873894589050217e+00,3.349137057481170188e-01
1.346428904935035753e+01,3.464769293352501833e+00,3.292120198877641069e-01
1.362205888549600274e+01,3.515346600016840295e+00,3.238767495513223960e-01
1.378023193772507504e+01,3.564648538359274976e+00,3.193700821849452809e-01
1.393878483094537835e+01,3.612715161518984086e+00,3.152755155335056902e-01
1.409769593149288625e+01,3.659584030081008077e+00,3.116428623483924465e-01
1.425694523970653371e+01,3.705290432502283959e+00,3.083854967798063673e-01
1.441651434999922721e+01,3.749867595269663401e+00,3.054732983822117109e-01
1.457638621525161327e+01,3.793346813243842153e+00,3.028639210606786092e-01
1.473654485797907832e+01,3.835757551121903308e+00,3.005276536017263966e-01
1.489697536109597564e+01,3.877127605748821093e+00,2.984223468633867560e-01
1.505766403870306469e+01,3.917483293487800999e+00,2.965352095313193437e-01
1.521951886737506143e+01,3.957071755275999525e+00,2.948176274529952234e-01
1.538160954080722753e+01,3.995683278338252542e+00,2.933216552305630831e-01
1.554300121409560909e+01,4.033129091643801623e+00,2.919042949804223075e-01
1.570460412876230194e+01,4.069652544830121954e+00,2.906622908167845742e-01
1.586640838681112520e+01,4.105273669169681838e+00,2.895297473016472112e-01
1.602840459403861928e+01,4.140011462465881920e+00,2.885106810004998135e-01
1.619058392103534771e+01,4.173883977283990632e+00,2.875832381473021337e-01
1.635293807906773367e+01,4.206908382439364047e+00,2.867432980421127375e-01
1.651545919286712660e+01,4.239100998397990594e+00,2.859692991088852443e-01
1.667813986977283847e+01,4.270477367986157624e+00,2.852981542639104751e-01
1.684097310049766705e+01,4.301052288271447033e+00,2.846551616585201727e-01
1.700395220940184871e+01,4.330839849475358605e+00,2.840592146676493845e-01
1.716797010789363398e+01,4.360011241307901741e+00,2.835083385113724708e-01
1.733212300405146422e+01,4.388413170362255755e+00,2.829997774098813035e-01
1.750002679420883922e+01,4.416658826167042307e+00,2.825160568003558526e-01
1.766805964137045137e+01,4.444126330951776005e+00,2.820659845347436856e-01
1.783168694256928788e+01,4.470118757933192910e+00,2.816569494246597971e-01
1.799542619854868519e+01,4.495396363269066775e+00,2.812726914552479140e-01
1.815927269981208880e+01,4.519969255509201922e+00,2.809105651651847002e-01
1.832322193977501357e+01,4.543847088183187388e+00,2.805678220319381966e-01
1.848726959277454540e+01,4.567039080324473588e+00,2.802420299217983635e-01
1.865141153894422388e+01,4.589554041943599394e+00,2.799317865983967923e-01
1.881564381585070933e+01,4.611400387511673138e+00,2.796352616739553043e-01
1.897996261507701377e+01,4.632586154716609173e+00,2.793505350632979889e-01
1.914436427900117721e+01,4.653119021812001321e+00,2.790768092642186282e-01
1.930884528649714227e+01,4.673006322333802309e+00,2.788129326254407681e-01
1.947388567848919294e+01,4.692310661736850186e+00,2.785569892386071666e-01
1.963899917413931817e+01,4.710979427105308481e+00,2.783096168014408400e-01
1.981364106672129921e+01,4.730032879023213788e+00,2.780561904634830106e-01
1.998835749112229720e+01,4.748390345718584982e+00,2.778101383331024188e-01
2.015387728220169805e+01,4.765139264221527782e+00,2.775843563407003889e-01
2.031945789863804563e+01,4.781275792795809387e+00,2.773650851640729886e-01
2.048441333458645985e+01,4.796742435740927846e+00,2.771530156014360147e-01
2.064942366707964183e+01,4.811611987586411843e+00,2.769468790029018801e-01
2.081448630120301146e+01,4.825889197910174566e+00,2.767467667671180687e-01
2.097959872687061278e+01,4.839578582859241251e+00,2.765524777378938204e-01
2.114475850072961549e+01,4.852684431289350897e+00,2.763641477996964246e-01
2.130996323543608639e+01,4.865210811250308076e+00,2.761817212106026376e-01
2.147521060834949935e+01,4.877161577513564161e+00,2.760052113020154407e-01
2.164049835241958064e+01,4.888540377200733644e+00,2.758348808517948614e-01
2.180582425276836744e+01,4.899350655473914351e+00,2.756706161256080589e-01
2.197118614564144323e+01,4.909595660974765963e+00,2.755131109177260118e-01
2.214156193434421382e+01,4.919561279831421885e+00,2.753575835007431305e-01
2.231197139892060122e+01,4.928933453025451605e+00,2.752095203225428111e-01
2.248799280974348491e+01,4.937992656158504801e+00,2.750647058516712540e-01
2.266404536272631631e+01,4.946425042042273290e+00,2.749276650369595343e-01
2.282958191426743610e+01,4.953783329013590198e+00,2.748068939762683405e-01
2.299514197490731249e+01,4.960592205495308882e+00,2.746942864538798879e-01
2.316070260143331438e+01,4.966852871706810113e+00,2.745898269672334968e-01
2.332628295717697142e+01,4.972568022691032930e+00,2.744936039629463087e-01
2.349188119489317828e+01,4.977739290511805414e+00,2.744059343556591868e-01
2.365749548222964549e+01,4.982368146341682902e+00,2.743268534225348221e-01
