x,y,stress,height,length,velocity
14.592427143812182,3.6006546818775824,2.5692862283678046,5.0,15.0,11000
14.75130124511694,3.650938598218552,2.5346385177579127,5.0,15.0,11000
14.910586191803052,3.699905839747288,2.503442147668834,5.0,15.0,11000
15.070258400198144,3.7475952550515568,2.476054782546917,5.0,15.0,11000
15.230296183314739,3.794043391865808,2.449833738366028,5.0,15.0,11000
15.390679354497564,3.8392846083022736,2.427343971722779,5.0,15.0,11000
15.55138918323126,3.883351267959169,2.406852996494983,5.0,15.0,11000
15.712408352321564,3.9262739105497646,2.3884957792256247,5.0,15.0,11000
15.873738273134476,3.968085837063696,2.3717755299045624,5.0,15.0,11000
16.03534633836625,4.008809531338541,2.3566740031581026,5.0,15.0,11000
16.197200816791025,4.048466466043317,2.3428581105997726,5.0,15.0,11000
16.359306096470508,4.087085471546093,2.33063737535927,5.0,15.0,11000
16.521649802031828,4.124689589945096,2.3190518026716207,5.0,15.0,11000
16.6842203462501,4.161300661388872,2.3086144889795657,5.0,15.0,11000
16.847006841660097,4.19693939489855,2.2990209583383168,5.0,15.0,11000
17.009999003175754,4.231625430687198,2.290235684523175,5.0,15.0,11000
17.173187130001004,4.265377413261054,2.2821394242317354,5.0,15.0,11000
17.3365621102541,4.298213061649468,2.274667155012735,5.0,15.0,11000
17.500115307904682,4.330149209711348,2.2677467255801544,5.0,15.0,11000
17.663838553783485,4.361201863338009,2.2613200237722406,5.0,15.0,11000
17.82970124938139,4.391744981298907,2.255263089029102,5.0,15.0,11000
17.995722576241477,4.421413773029649,2.249608666753156,5.0,15.0,11000
18.1599145435106,4.449884279992535,2.2443748004854647,5.0,15.0,11000
18.32424769898688,4.477528227040723,2.2394541284625062,5.0,15.0,11000
18.488715762925327,4.504358106742881,2.2348143630994928,5.0,15.0,11000
18.653312685558788,4.53038580810743,2.230426907637173,5.0,15.0,11000
18.81803270207913,4.555622659325467,2.22626682399944,5.0,15.0,11000
18.982870346094003,4.580079459864874,2.222312027595348,5.0,15.0,11000
19.14782041710888,4.603766503027617,2.218543494848096,5.0,15.0,11000
19.31287783829833,4.626693582028839,2.21494428869136,5.0,15.0,11000
19.478037738454223,4.648870027365839,2.211500485793918,5.0,15.0,11000
19.643295541763127,4.670304740795889,2.2081993051994373,5.0,15.0,11000
19.8086528667887,4.691006939317195,2.205029882780019,5.0,15.0,11000
19.97409937898808,4.710983890485345,2.2019847639210743,5.0,15.0,11000
20.145117760941034,4.730869293444089,2.1989588393688524,5.0,15.0,11000
20.316222566888044,4.7499968299062045,2.196046161562337,5.0,15.0,11000
20.481914840544505,4.767795979181668,2.193333346253388,5.0,15.0,11000
20.647680432065304,4.784898865511655,2.190720034948099,5.0,15.0,11000
20.813512357145207,4.801311409005575,2.188202200665499,5.0,15.0,11000
20.979410561573943,4.817039899814185,2.185777167779479,5.0,15.0,11000
21.14537168599138,4.832089961460695,2.1834432048700463,5.0,15.0,11000
21.311392476329857,4.8464669208761855,2.1811990372858325,5.0,15.0,11000
21.477469771667423,4.860175817470016,2.1790443573330327,5.0,15.0,11000
21.6436004879462,4.873221411340015,2.1769786761635728,5.0,15.0,11000
21.809781618564905,4.885608192308342,2.175002457106769,5.0,15.0,11000
21.976010245908483,4.897340388949783,2.17311602215213,5.0,15.0,11000
22.14228352097541,4.908421974587387,2.171319963167248,5.0,15.0,11000
22.30859864660002,4.918856673330552,2.1696179092288217,5.0,15.0,11000
22.482498425883005,4.929076832929697,2.16793757179951,5.0,15.0,11000
22.656437898815728,4.938597604335022,2.166355470717385,5.0,15.0,11000
22.823843359611168,4.947101758454039,2.164932959130875,5.0,15.0,11000
22.99128018059684,4.954964342142543,2.1636094937997403,5.0,15.0,11000
23.157767436015806,4.962147599356508,2.162391828433844,5.0,15.0,11000
23.324280648954108,4.968701648614836,2.161273756115976,5.0,15.0,11000
23.49081735985047,4.974628604324493,2.1602564078485686,5.0,15.0,11000
23.657375146657262,4.979930371034722,2.15934111942183,5.0,15.0,11000
23.82395161454224,4.984608646123273,2.1585288634684408,5.0,15.0,11000
23.9905443895488,4.988664922385196,2.157821026388058,5.0,15.0,11000
24.157151120693047,4.992100490515555,2.15721902234449,5.0,15.0,11000
24.323769476585447,4.994916441067328,2.156723574969356,5.0,15.0,11000
24.490397140218953,4.99711366607768,2.1563354698447568,5.0,15.0,11000
24.657031807365257,4.998692860459074,2.156056847468329,5.0,15.0,11000
24.828514658081662,4.999673242406358,2.155884915703784,5.0,15.0,11000
25.000000000000018,4.9999999999999964,2.1558264297951664,5.0,15.0,11000
25.171485341918395,4.999673242406358,2.1558852853948127,5.0,15.0,11000
25.342968192634768,4.998692860459072,2.1560574405269546,5.0,15.0,11000
25.509602859781076,4.997113666077678,2.156334726358879,5.0,15.0,11000
25.676230523414585,4.9949164410673275,2.156721303294985,5.0,15.0,11000
25.842848879306985,4.992100490515552,2.1572133805331895,5.0,15.0,11000
26.009455610451234,4.988664922385194,2.1578117509875736,5.0,15.0,11000
26.176048385457797,4.984608646123271,2.158515777448776,5.0,15.0,11000
26.342624853342773,4.97993037103472,2.1593241193902024,5.0,15.0,11000
26.509182640149564,4.97462860432449,2.160236878185048,5.0,15.0,11000
26.675719351045917,4.968701648614833,2.161251806896263,5.0,15.0,11000
26.842232563984226,4.962147599356505,2.1623696556251324,5.0,15.0,11000
27.0087198194032,4.95496434214254,2.163587277791436,5.0,15.0,11000
27.176156640388868,4.947101758454036,2.164911397278433,5.0,15.0,11000
27.3435621011843,4.938597604335017,2.166334646896991,5.0,15.0,11000
27.517501574117027,4.929076832929693,2.167918219015584,5.0,15.0,11000
